일자,WAR,WPA,Y_SCORE,SCORE,전일비,,등락률,OPS,Woba,Wrct
2016-02-23,"1,179,000","1,189,000",3,3,▲,"6,000",0.51,"147,674","174,272",0.02
2016-02-22,"1,190,000","1,192,000",3,3,▼,"-15,000",-1.26,"174,899","206,059",0.02
2016-02-19,"1,187,000","1,195,000",2,2,▲,"3,000",0.25,"176,852","209,456",0.02
2016-02-18,"1,203,000","1,203,000",5,5,▲,"2,000",0.17,"222,481","264,666",0.02
2016-02-17,"1,179,000","1,201,000",2,2,▲,"17,000",1.46,"246,062","291,221",0.02
2016-02-16,"1,158,000","1,179,000",4,4,▲,"14,000",1.21,"180,401","211,309",0.02
2016-02-15,"1,154,000","1,160,000",2,2,▲,"24,000",2.12,"183,146","210,957",0.02
2016-02-12,"1,130,000","1,151,000",5,5, ,0,0,"256,232","292,031",0.02
2016-02-11,"1,118,000","1,137,000",3,3,▼,"-34,000",-2.92,"305,262","344,361",0.02
2016-02-05,"1,156,000","1,169,000",4,4,▲,"8,000",0.69,"188,094","218,895",0.02
2016-02-04,"1,150,000","1,161,000",5,5,▲,"10,000",0.87,"247,959","286,553",0.02
2016-02-03,"1,150,000","1,152,000",6,6,▼,"-10,000",-0.87,"174,507","200,071",0.02
2016-02-02,"1,161,000","1,166,000",3,3,▼,"-7,000",-0.6,"166,348","192,886",0.02
2016-02-01,"1,152,000","1,163,000",3,3,▲,"13,000",1.13,"259,979","300,759",0.02
2016-01-29,"1,140,000","1,150,000",2,2,▲,"5,000",0.44,"436,983","496,469",0.02
2016-01-28,"1,164,000","1,168,000",5,5,▼,"-30,000",-2.55,"315,912","362,256",0.02
2016-01-27,"1,126,000","1,175,000",2,2,▲,"38,000",3.34,"276,237","318,786",0.02
2016-01-26,"1,155,000","1,157,000",4,4,▼,"-25,000",-2.15,"152,399","174,094",0.02
2016-01-25,"1,172,000","1,176,000",2,2,▼,"-6,000",-0.51,"159,913","186,209",0.02
2016-01-22,"1,145,000","1,168,000",5,5,▲,"37,000",3.27,"147,528","170,995",0.02
2016-01-21,"1,133,000","1,155,000",3,3,▼,"-7,000",-0.62,"190,352","217,068",0.02
2016-01-20,"1,160,000","1,160,000",4,4,▼,"-33,000",-2.82,"167,052","191,107",0.02
2016-01-19,"1,128,000","1,171,000",5,5,▲,"45,000",4,"207,242","238,812",0.02
2016-01-18,"1,088,000","1,133,000",6,6,▼,"-6,000",-0.53,"320,214","357,082",0.02
2016-01-15,"1,140,000","1,152,000",3,3,▼,"-6,000",-0.53,"209,464","238,139",0.02
2016-01-14,"1,131,000","1,142,000",3,3,▼,"-10,000",-0.87,"209,022","237,187",0.02
2016-01-13,"1,153,000","1,159,000",2,2,▲,"2,000",0.17,"143,316","165,119",0.02
2016-01-12,"1,148,000","1,166,000",5,5,▼,"-6,000",-0.52,"206,283","237,948",0.02
2016-01-11,"1,156,000","1,166,000",2,2,▼,"-19,000",-1.62,"241,277","278,631",0.02
2016-01-08,"1,163,000","1,186,000",4,4,▲,"8,000",0.69,"257,763","301,861",0.02
2016-01-07,"1,166,000","1,183,000",2,2,▼,"-12,000",-1.02,"282,388","329,336",0.02
2016-01-06,"1,208,000","1,208,000",5,5,▼,"-33,000",-2.73,"366,752","433,569",0.02
2016-01-05,"1,202,000","1,218,000",3,3,▲,"3,000",0.25,"216,002","260,737",0.01
2016-01-04,"1,260,000","1,260,000",4,4,▼,"-55,000",-4.37,"306,939","375,331",0.01
2015-12-30,"1,260,000","1,272,000",5,5,▲,"6,000",0.48,"203,958","257,149",0
2015-12-29,"1,265,000","1,266,000",6,6,▼,"-12,000",-0.95,"232,944","291,929",0
2015-12-28,"1,285,000","1,289,000",3,3,▼,"-19,000",-1.48,"227,230","289,386",0.01
2015-12-24,"1,295,000","1,300,000",3,3,▼,"-10,000",-0.77,"156,151","202,301",0.01
2015-12-23,"1,292,000","1,299,000",2,2,▲,"3,000",0.23,"207,148","268,005",0.01
2015-12-22,"1,280,000","1,292,000",5,5,▲,"12,000",0.94,"206,192","263,854",0.01
2015-12-21,"1,278,000","1,285,000",2,2,▲,"2,000",0.16,"160,466","204,489",0
2015-12-18,"1,265,000","1,288,000",4,4,▼,"-12,000",-0.93,"168,369","215,064",0
2015-12-17,"1,301,000","1,308,000",2,2,▼,"-9,000",-0.69,"174,677","225,424",0
2015-12-16,"1,278,000","1,310,000",5,5,▲,"22,000",1.72,"207,962","270,166",0
2015-12-15,"1,261,000","1,280,000",3,3,▲,"16,000",1.27,"175,494","223,089",0.01
2015-12-14,"1,273,000","1,273,000",4,4,▼,"-23,000",-1.79,"222,801","281,972",0.01
2015-12-11,"1,283,000","1,295,000",5,5,▲,"1,000",0.08,"206,729","265,731",0.01
2015-12-10,"1,263,000","1,293,000",6,6,▲,"20,000",1.58,"303,867","389,146",0.01
2015-12-09,"1,262,000","1,275,000",3,3,▲,"1,000",0.08,"181,812","230,276",0.01
2015-12-08,"1,262,000","1,272,000",3,3, ,0,0,"138,322","174,914",0.01
2015-12-07,"1,269,000","1,275,000",2,2,▼,"-7,000",-0.55,"196,107","248,641",0
2015-12-04,"1,275,000","1,280,000",5,5,▼,"-21,000",-1.63,"192,711","245,142",0
2015-12-03,"1,295,000","1,297,000",2,2,▼,"-10,000",-0.77,"166,695","215,155",0
2015-12-02,"1,321,000","1,322,000",4,4,▼,"-21,000",-1.59,"229,628","300,784",0.01
2015-12-01,"1,294,000","1,322,000",2,2,▲,"37,000",2.88,"252,113","330,169",0
2015-11-30,"1,325,000","1,325,000",5,5,▼,"-43,000",-3.24,"534,006","688,592",0
2015-11-27,"1,345,000","1,349,000",3,3,▼,"-8,000",-0.6,"169,854","227,251",0
2015-11-26,"1,299,000","1,340,000",4,4,▲,"36,000",2.77,"185,800","246,735",0
2015-11-25,"1,300,000","1,310,000",5,5, ,0,0,"142,627","186,008",0
2015-11-24,"1,282,000","1,305,000",6,6,▲,"17,000",1.33,"159,560","206,163",0
2015-11-23,"1,285,000","1,302,000",3,3,▼,"-3,000",-0.23,"198,820","256,507",0
2015-11-20,"1,289,000","1,296,000",3,3,▼,"-4,000",-0.31,"168,720","217,411",0
2015-11-19,"1,290,000","1,290,000",2,2,▲,"8,000",0.62,"192,850","247,670",0
2015-11-18,"1,272,000","1,290,000",5,5,▲,"11,000",0.87,"167,735","214,991",0.01
2015-11-17,"1,275,000","1,290,000",2,2,▲,"7,000",0.55,"186,184","237,976",0
2015-11-16,"1,291,000","1,291,000",4,4,▼,"-37,000",-2.85,"275,705","350,628",0
2015-11-13,"1,317,000","1,317,000",2,2,▼,"-17,000",-1.29,"177,677","232,616",0
2015-11-12,"1,333,000","1,334,000",5,5,▼,"-16,000",-1.2,"157,417","208,970",0.01
2015-11-11,"1,321,000","1,345,000",3,3,▲,"12,000",0.91,"140,449","186,950",0
2015-11-10,"1,336,000","1,341,000",4,4,▼,"-23,000",-1.71,"197,551","262,593",0.01
2015-11-09,"1,338,000","1,344,000",5,5,▲,"6,000",0.45,"185,661","247,965",0.01
2015-11-06,"1,343,000","1,348,000",6,6,▼,"-4,000",-0.3,"164,322","220,139",0.01
2015-11-05,"1,330,000","1,354,000",3,3,▲,"12,000",0.9,"173,042","232,025",0.01
2015-11-04,"1,352,000","1,361,000",3,3,▼,"-22,000",-1.63,"281,070","376,504",0.01
2015-11-03,"1,381,000","1,381,000",2,2,▼,"-31,000",-2.24,"301,840","412,698",0.01
2015-11-02,"1,385,000","1,393,000",5,5,▲,"11,000",0.8,"386,546","534,842",0.02
2015-10-30,"1,345,000","1,390,000",2,2,▲,"47,000",3.55,"509,385","696,485",0.02
2015-10-29,"1,330,000","1,392,000",4,4,▲,"17,000",1.3,"630,471","851,291",0.01
2015-10-28,"1,294,000","1,308,000",2,2,▲,"10,000",0.77,"271,303","352,959",0.01
2015-10-27,"1,282,000","1,299,000",5,5,▲,"6,000",0.46,"132,241","171,108",0.01
2015-10-26,"1,298,000","1,298,000",3,3,▲,"3,000",0.23,"152,165","195,789",0.02
2015-10-23,"1,300,000","1,300,000",4,4,▲,"9,000",0.7,"263,071","339,561",0.02
2015-10-22,"1,280,000","1,295,000",5,5,▲,"10,000",0.79,"230,673","295,541",0.02
2015-10-21,"1,265,000","1,282,000",6,6,▲,"4,000",0.32,"139,567","177,599",0.02
2015-10-20,"1,260,000","1,273,000",3,3,▲,"10,000",0.8,"150,347","190,408",0.02
2015-10-19,"1,257,000","1,265,000",3,3,▼,"-9,000",-0.71,"117,070","147,113",0.02
2015-10-16,"1,265,000","1,269,000",2,2,▼,"-4,000",-0.32,"143,968","181,976",0.02
2015-10-15,"1,244,000","1,282,000",5,5,▲,"15,000",1.2,"248,503","316,552",0.02
2015-10-14,"1,248,000","1,260,000",2,2,▲,"2,000",0.16,"175,051","218,549",0.02
2015-10-13,"1,260,000","1,272,000",4,4,▼,"-8,000",-0.63,"198,000","248,520",0.02
2015-10-12,"1,260,000","1,263,000",2,2,▼,"-10,000",-0.79,"378,974","476,484",0.03
2015-10-08,"1,250,000","1,279,000",5,5,▲,"19,000",1.52,"570,677","720,360",0.05
2015-10-07,"1,198,000","1,252,000",3,3,▲,"100,000",8.69,"799,502","975,338",0.04
2015-10-06,"1,130,000","1,155,000",4,4,▲,"36,000",3.23,"382,987","438,863",0.04
2015-10-05,"1,119,000","1,131,000",5,5,▼,"-4,000",-0.36,"241,935","271,768",0.04
2015-10-02,"1,112,000","1,133,000",6,6,▼,"-15,000",-1.32,"274,302","307,616",0.04
2015-10-01,"1,140,000","1,145,000",3,3, ,0,0,"241,041","273,837",0.04
2015-09-30,"1,100,000","1,134,000",3,3,▲,"22,000",1.98,"458,936","513,150",0.04
2015-09-25,"1,120,000","1,125,000",2,2,▼,"-14,000",-1.24,"209,160","233,005",0.04
2015-09-24,"1,126,000","1,135,000",5,5,▼,"-5,000",-0.44,"132,721","149,901",0.04
2015-09-23,"1,144,000","1,144,000",2,2,▼,"-14,000",-1.22,"197,649","224,129",0.03
2015-09-22,"1,143,000","1,150,000",4,4,▼,"-5,000",-0.43,"250,675","285,925",0.03
2015-09-21,"1,163,000","1,173,000",2,2,▼,"-40,000",-3.36,"205,359","237,871",0.03
2015-09-18,"1,145,000","1,192,000",5,5,▲,"33,000",2.85,"436,270","511,386",0.03
2015-09-17,"1,153,000","1,157,000",3,3,▲,"5,000",0.43,"273,960","315,682",0.04
2015-09-16,"1,121,000","1,157,000",4,4,▲,"29,000",2.58,"343,763","393,730",0.04
2015-09-15,"1,114,000","1,128,000",5,5,▼,"-1,000",-0.09,"232,956","261,232",0.04
2015-09-14,"1,120,000","1,124,000",6,6,▲,"9,000",0.81,"167,073","186,737",0.04
2015-09-11,"1,126,000","1,133,000",3,3,▼,"-19,000",-1.68,"204,167","229,170",0.04
2015-09-10,"1,130,000","1,139,000",3,3,▼,"-13,000",-1.13,"362,568","409,926",0.04
2015-09-09,"1,146,000","1,147,000",2,2,▲,"16,000",1.41,"259,376","291,481",0.04
2015-09-08,"1,113,000","1,136,000",5,5,▲,"19,000",1.71,"182,330","205,218",0.04
2015-09-07,"1,129,000","1,129,000",2,2,▼,"-17,000",-1.51,"191,805","213,584",0.04
2015-09-04,"1,144,000","1,144,000",4,4,▲,"7,000",0.62,"251,734","284,639",0.04
2015-09-03,"1,102,000","1,123,000",2,2,▲,"32,000",2.94,"305,142","339,788",0.05
2015-09-02,"1,069,000","1,095,000",5,5,▲,"5,000",0.46,"312,683","339,068",0.05
2015-09-01,"1,089,000","1,098,000",3,3,▼,"-4,000",-0.37,"240,372","261,756",0.07
2015-08-31,"1,071,000","1,089,000",4,4,▲,"8,000",0.74,"408,309","438,213",0.06
2015-08-28,"1,086,000","1,086,000",5,5,▲,"14,000",1.31,"462,223","499,056",0.04
2015-08-27,"1,082,000","1,086,000",6,6, ,0,0,"495,388","530,987",0.06
2015-08-26,"1,068,000","1,074,000",3,3,▼,"-12,000",-1.11,"558,952","593,539",0.04
2015-08-25,"1,079,000","1,107,000",3,3, ,0,0,"392,519","426,736",0.04
2015-08-24,"1,088,000","1,115,000",2,2,▼,"-22,000",-2,"448,592","482,172",0.03
2015-08-21,"1,099,000","1,128,000",5,5,▼,"-38,000",-3.34,"408,851","453,472",0.03
2015-08-20,"1,163,000","1,171,000",2,2,▼,"-15,000",-1.3,"216,119","248,647",0.04
2015-08-19,"1,169,000","1,176,000",4,4,▲,"23,000",2.03,"401,415","466,219",0.04
2015-08-18,"1,118,000","1,141,000",2,2,▲,"27,000",2.45,"231,672","261,492",0.04
2015-08-17,"1,140,000","1,141,000",5,5,▼,"-36,000",-3.16,"227,217","253,207",0.04
2015-08-13,"1,153,000","1,153,000",3,3,▼,"-14,000",-1.21,"150,411","171,862",0.04
2015-08-12,"1,150,000","1,164,000",4,4,▼,"-3,000",-0.26,"223,080","256,686",0.04
2015-08-11,"1,151,000","1,179,000",5,5,▲,"16,000",1.4,"233,286","271,022",0.04
2015-08-10,"1,140,000","1,142,000",6,6,▲,"5,000",0.44,"114,450","130,195",0.04
2015-08-07,"1,120,000","1,137,000",3,3,▲,"21,000",1.88,"275,742","311,291",0.04
2015-08-06,"1,155,000","1,156,000",3,3,▼,"-44,000",-3.8,"403,981","454,967",0.04
2015-08-05,"1,182,000","1,182,000",2,2,▼,"-23,000",-1.95,"256,050","298,657",0.04
2015-08-04,"1,175,000","1,187,000",5,5,▲,"7,000",0.6,"256,887","302,812",0.04
2015-08-03,"1,184,000","1,184,000",2,2,▼,"-10,000",-0.84,"196,891","230,803",0.02
2015-07-31,"1,220,000","1,222,000",4,4,▼,"-30,000",-2.47,"391,589","466,130",0.03
2015-07-30,"1,258,000","1,260,000",2,2,▼,"-48,000",-3.8,"308,392","378,456",0.02
2015-07-29,"1,250,000","1,275,000",5,5,▲,"33,000",2.68,"274,689","346,130",0.02
2015-07-28,"1,224,000","1,251,000",3,3, ,0,0,"267,627","331,096",0.02
2015-07-27,"1,229,000","1,247,000",4,4,▲,"1,000",0.08,"243,040","300,313",0.02
2015-07-24,"1,227,000","1,238,000",5,5,▼,"-5,000",-0.41,"196,584","241,384",0.02
2015-07-23,"1,244,000","1,253,000",6,6,▼,"-19,000",-1.52,"208,965","259,447",0.02
2015-07-22,"1,244,000","1,260,000",3,3,▼,"-10,000",-0.79,"268,323","333,813",0.02
2015-07-21,"1,275,000","1,277,000",3,3,▼,"-12,000",-0.94,"194,055","244,129",0.02
2015-07-20,"1,291,000","1,304,000",2,2,▼,"-30,000",-2.3,"128,928","165,366",0.02
2015-07-17,"1,300,000","1,311,000",5,5,▲,"23,000",1.79,"297,233","385,562",0.02
2015-07-16,"1,223,000","1,287,000",2,2,▲,"47,000",3.81,"223,469","280,658",0.02
2015-07-15,"1,225,000","1,238,000",4,4,▲,"10,000",0.82,"167,413","205,959",0.02
2015-07-14,"1,265,000","1,270,000",2,2,▼,"-41,000",-3.24,"399,794","493,159",0.02
2015-07-13,"1,250,000","1,272,000",5,5,▲,"7,000",0.56,"153,441","194,047",0.02
2015-07-10,"1,257,000","1,266,000",3,3,▼,"-6,000",-0.47,"191,468","240,821",0.02
2015-07-09,"1,230,000","1,265,000",4,4,▲,"26,000",2.1,"280,610","349,833",0.02
2015-07-08,"1,240,000","1,251,000",5,5,▼,"-1,000",-0.08,"235,619","292,114",0.02
2015-07-07,"1,220,000","1,259,000",6,6,▲,"10,000",0.81,"249,565","309,742",0.02
2015-07-06,"1,253,000","1,260,000",3,3,▼,"-38,000",-3,"201,999","250,777",0.02
2015-07-03,"1,287,000","1,294,000",3,3,▼,"-31,000",-2.39,"142,604","181,675",0.02
2015-07-02,"1,286,000","1,304,000",2,2,▲,"4,000",0.31,"164,460","212,853",0.02
2015-07-01,"1,268,000","1,302,000",5,5,▲,"27,000",2.13,"166,498","213,875",0.02
2015-06-30,"1,276,000","1,285,000",2,2,▼,"-13,000",-1.01,"197,407","251,446",0.02
2015-06-29,"1,269,000","1,285,000",4,4,▲,"3,000",0.23,"230,399","292,535",0.02
2015-06-26,"1,252,000","1,290,000",2,2,▲,"9,000",0.71,"206,950","263,550",0.02
2015-06-25,"1,290,000","1,303,000",5,5,▼,"-33,000",-2.53,"213,916","273,945",0.02
2015-06-24,"1,300,000","1,311,000",3,3,▼,"-19,000",-1.44,"203,960","264,953",0.02
2015-06-23,"1,309,000","1,328,000",4,4,▲,"40,000",3.12,"203,180","267,098",0.02
2015-06-22,"1,291,000","1,296,000",5,5,▲,"15,000",1.18,"127,418","163,555",0.02
2015-06-19,"1,266,000","1,278,000",6,6,▲,"1,000",0.08,"141,895","180,030",0.02
2015-06-18,"1,259,000","1,279,000",3,3,▲,"11,000",0.88,"164,952","208,910",0.02
2015-06-17,"1,250,000","1,266,000",3,3,▼,"-1,000",-0.08,"189,046","237,087",0.02
2015-06-16,"1,270,000","1,274,000",2,2,▼,"-15,000",-1.18,"255,352","320,309",0.03
2015-06-15,"1,255,000","1,274,000",5,5,▼,"-7,000",-0.55,"161,356","203,038",0.03
2015-06-12,"1,278,000","1,287,000",2,2,▲,"20,000",1.59,"234,830","299,347",0.02
2015-06-11,"1,263,000","1,274,000",4,4,▼,"-5,000",-0.4,"306,281","385,781",0.02
2015-06-10,"1,282,000","1,294,000",2,2,▼,"-20,000",-1.56,"250,034","318,232",0.02
2015-06-09,"1,300,000","1,310,000",5,5,▼,"-32,000",-2.44,"274,705","353,054",0.02
2015-06-08,"1,345,000","1,347,000",3,3,▼,"-27,000",-2.01,"202,379","267,409",0.02
2015-06-05,"1,325,000","1,355,000",4,4,▲,"4,000",0.3,"196,563","263,796",0.02
2015-06-04,"1,315,000","1,341,000",5,5,▲,"64,000",5.03,"388,239","515,408",0.02
2015-06-03,"1,303,000","1,316,000",6,6,▼,"-30,000",-2.3,"235,388","302,690",0.02
2015-06-02,"1,300,000","1,303,000",3,3,▲,"12,000",0.93,"175,151","227,309",0.02
2015-06-01,"1,300,000","1,301,000",3,3,▼,"-16,000",-1.22,"218,439","282,456",0.02
2015-05-29,"1,320,000","1,321,000",2,2,▼,"-2,000",-0.15,"347,615","454,745",0.02
2015-05-28,"1,317,000","1,321,000",5,5,▼,"-5,000",-0.38,"300,963","395,097",0.02
2015-05-27,"1,360,000","1,366,000",2,2,▼,"-48,000",-3.52,"345,309","458,404",0.02
2015-05-26,"1,366,000","1,369,000",4,4,▲,"12,000",0.89,"200,683","271,337",0.02
2015-05-22,"1,353,000","1,353,000",2,2,▼,"-2,000",-0.15,"163,916","220,416",0.02
2015-05-21,"1,371,000","1,372,000",5,5,▼,"-14,000",-1.02,"144,212","195,241",0.02
2015-05-20,"1,349,000","1,370,000",3,3,▲,"28,000",2.09,"205,829","280,331",0.03
2015-05-19,"1,321,000","1,355,000",4,4,▲,"18,000",1.36,"173,618","232,363",0.03
2015-05-18,"1,335,000","1,335,000",5,5,▼,"-6,000",-0.45,"192,537","254,047",0.03
2015-05-15,"1,355,000","1,356,000",6,6,▼,"-14,000",-1.04,"178,447","238,379",0.03
2015-05-14,"1,341,000","1,343,000",3,3,▲,"7,000",0.53,"169,770","226,967",0.03
2015-05-13,"1,349,000","1,349,000",3,3,▲,"2,000",0.15,"197,545","263,556",0.02
2015-05-12,"1,345,000","1,353,000",2,2,▼,"-5,000",-0.37,"212,664","283,346",0.02
2015-05-11,"1,360,000","1,360,000",5,5,▼,"-2,000",-0.15,"192,809","260,143",0.02
2015-05-08,"1,366,000","1,370,000",2,2,▼,"-32,000",-2.34,"189,762","256,791",0.02
2015-05-07,"1,362,000","1,375,000",4,4,▲,"8,000",0.59,"205,148","280,276",0.01
2015-05-06,"1,390,000","1,391,000",2,2,▼,"-38,000",-2.71,"265,410","362,302",0.02
2015-05-04,"1,407,000","1,423,000",5,5,▼,"-10,000",-0.71,"165,674","233,405",0.02
2015-04-30,"1,385,000","1,418,000",3,3,▲,"25,000",1.81,"367,057","515,998",0.02
2015-04-29,"1,367,000","1,394,000",4,4,▲,"19,000",1.39,"217,913","300,560",0.02
2015-04-28,"1,390,000","1,400,000",5,5,▼,"-29,000",-2.08,"313,946","430,809",0.01
2015-04-27,"1,410,000","1,411,000",6,6,▼,"-15,000",-1.06,"330,343","458,824",0.01
2015-04-24,"1,449,000","1,455,000",3,3,▼,"-41,000",-2.83,"381,798","543,567",0
2015-04-23,"1,470,000","1,470,000",3,3,▼,"-10,000",-0.68,"184,903","268,363",0.01
2015-04-22,"1,444,000","1,473,000",2,2,▲,"17,000",1.18,"253,111","369,784",0.01
2015-04-21,"1,421,000","1,445,000",5,5,▲,"14,000",0.98,"237,053","340,166",0.01
2015-04-20,"1,446,000","1,448,000",2,2,▼,"-20,000",-1.38,"247,898","354,200",0.01
2015-04-17,"1,477,000","1,478,000",4,4,▼,"-27,000",-1.83,"203,446","296,130",0.01
2015-04-16,"1,462,000","1,477,000",2,2,▲,"31,000",2.14,"215,247","315,910",0.01
2015-04-15,"1,460,000","1,470,000",5,5,▼,"-28,000",-1.9,"271,021","393,170",0
2015-04-14,"1,485,000","1,485,000",3,3,▼,"-5,000",-0.34,"188,595","277,940",0.01
2015-04-13,"1,479,000","1,491,000",4,4,▼,"-11,000",-0.74,"205,866","303,687",0.01
2015-04-10,"1,480,000","1,494,000",5,5,▲,"7,000",0.47,"199,202","296,508",0.01
2015-04-09,"1,470,000","1,489,000",6,6,▲,"4,000",0.27,"182,151","269,726",0.01
2015-04-08,"1,470,000","1,485,000",3,3,▲,"17,000",1.16,"155,468","229,524",0.01
2015-04-07,"1,478,000","1,485,000",3,3,▼,"-8,000",-0.54,"190,521","280,203",0.01
2015-04-06,"1,443,000","1,490,000",2,2,▲,"36,000",2.51,"211,652","312,135",0.01
2015-04-03,"1,434,000","1,440,000",5,5, ,0,0,"125,403","179,499",0.01
2015-04-02,"1,434,000","1,440,000",2,2,▲,"11,000",0.77,"138,068","197,986",0.01
2015-04-01,"1,437,000","1,437,000",4,4,▼,"-18,000",-1.25,"145,321","207,591",0.01
2015-03-31,"1,449,000","1,452,000",2,2,▲,"13,000",0.91,"196,853","283,504",0.01
2015-03-30,"1,425,000","1,434,000",5,5,▲,"7,000",0.49,"179,110","255,412",0.01
2015-03-27,"1,415,000","1,448,000",3,3, ,0,0,"321,316","458,304",0.01
2015-03-26,"1,450,000","1,456,000",4,4,▼,"-64,000",-4.31,"420,119","605,393",0.01
2015-03-25,"1,487,000","1,488,000",5,5,▲,"9,000",0.61,"187,381","277,327",0.01
2015-03-24,"1,455,000","1,478,000",6,6,▲,"9,000",0.61,"182,263","267,762",0.01
2015-03-23,"1,462,000","1,474,000",3,3,▲,"3,000",0.2,"162,458","238,371",0.01
2015-03-20,"1,475,000","1,480,000",3,3,▼,"-6,000",-0.41,"254,099","373,135",0
2015-03-19,"1,510,000","1,510,000",2,2,▼,"-33,000",-2.2,"264,516","393,861",0.01
2015-03-18,"1,496,000","1,506,000",5,5,▲,"6,000",0.4,"249,287","374,326",0.01
2015-03-17,"1,470,000","1,500,000",2,2,▲,"27,000",1.84,"273,223","407,500",0.01
2015-03-16,"1,458,000","1,487,000",4,4,▲,"13,000",0.89,"179,491","264,680",0.01
2015-03-13,"1,461,000","1,479,000",2,2,▲,"10,000",0.69,"188,262","276,366",0.01
2015-03-12,"1,460,000","1,473,000",5,5,▼,"-27,000",-1.83,"383,064","558,138",0.01
2015-03-11,"1,419,000","1,479,000",3,3,▲,"53,000",3.73,"422,173","613,448",0
2015-03-10,"1,434,000","1,443,000",4,4,▲,"1,000",0.07,"208,397","298,320",0
2015-03-09,"1,440,000","1,440,000",5,5,▼,"-22,000",-1.53,"156,292","223,073",0
2015-03-06,"1,414,000","1,449,000",6,6,▲,"20,000",1.41,"234,670","336,338",0
2015-03-05,"1,439,000","1,443,000",3,3,▼,"-15,000",-1.04,"192,312","274,811",0
2015-03-04,"1,411,000","1,440,000",3,3,▲,"19,000",1.34,"232,062","330,606",0
2015-03-03,"1,435,000","1,437,000",2,2,▼,"-5,000",-0.35,"274,976","390,154",0
2015-03-02,"1,375,000","1,423,000",5,5,▲,"66,000",4.86,"436,112","611,794",0
2015-02-27,"1,375,000","1,376,000",2,2,▼,"-18,000",-1.31,"260,188","355,229",0
2015-02-26,"1,379,000","1,380,000",4,4,▼,"-4,000",-0.29,"163,583","224,855",0
2015-02-25,"1,380,000","1,385,000",2,2,▲,"12,000",0.88,"167,485","230,907",0
2015-02-24,"1,385,000","1,389,000",5,5, ,0,0,"217,265","299,298",0
2015-02-23,"1,378,000","1,390,000",3,3,▼,"-10,000",-0.73,"306,036","421,867",0
2015-02-17,"1,374,000","1,377,000",4,4,▲,"3,000",0.22,"114,900","157,961",0
2015-02-16,"1,368,000","1,374,000",5,5,▲,"13,000",0.96,"124,530","170,812",0
2015-02-13,"1,360,000","1,361,000",6,6,▲,"17,000",1.26,"130,458","176,813",0
2015-02-12,"1,340,000","1,358,000",3,3,▼,"-11,000",-0.81,"214,964","288,231",0
2015-02-11,"1,374,000","1,374,000",3,3,▼,"-23,000",-1.67,"199,476","271,350",0
2015-02-10,"1,400,000","1,400,000",2,2,▼,"-17,000",-1.22,"130,387","181,080",0
2015-02-09,"1,360,000","1,399,000",5,5,▲,"23,000",1.68,"173,870","240,813",0
2015-02-06,"1,346,000","1,374,000",2,2,▲,"14,000",1.03,"160,101","217,905",0
2015-02-05,"1,359,000","1,369,000",4,4,▼,"-1,000",-0.07,"135,408","183,487",0
2015-02-04,"1,375,000","1,381,000",2,2,▼,"-7,000",-0.51,"186,578","255,507",0
2015-02-03,"1,380,000","1,380,000",5,5,▼,"-2,000",-0.15,"113,088","154,947",0
2015-02-02,"1,365,000","1,377,000",3,3,▲,"3,000",0.22,"210,420","287,299",0
2015-01-30,"1,360,000","1,377,000",4,4,▲,"5,000",0.37,"322,200","440,683",0
2015-01-29,"1,368,000","1,395,000",5,5,▼,"-18,000",-1.31,"274,045","375,892",0
2015-01-28,"1,386,000","1,390,000",6,6,▼,"-22,000",-1.57,"216,630","298,883",0
2015-01-27,"1,375,000","1,400,000",3,3,▲,"11,000",0.79,"199,144","277,628",0
2015-01-26,"1,375,000","1,395,000",3,3,▲,"3,000",0.22,"203,070","280,899",0
2015-01-23,"1,400,000","1,400,000",2,2,▲,"8,000",0.58,"257,175","356,850",0
2015-01-22,"1,398,000","1,399,000",5,5,▼,"-17,000",-1.22,"359,154","499,074",0
2015-01-21,"1,367,000","1,395,000",2,2,▲,"23,000",1.68,"332,253","459,314",0
2015-01-20,"1,350,000","1,372,000",4,4,▲,"29,000",2.16,"265,561","360,703",0
2015-01-19,"1,329,000","1,349,000",2,2,▲,"27,000",2.05,"133,459","179,082",0
2015-01-16,"1,334,000","1,334,000",5,5,▼,"-18,000",-1.35,"271,370","359,887",0
2015-01-15,"1,345,000","1,349,000",3,3,▼,"-11,000",-0.82,"282,078","378,298",0
2015-01-14,"1,339,000","1,355,000",4,4,▲,"6,000",0.45,"286,645","385,455",0
2015-01-13,"1,314,000","1,340,000",5,5,▲,"23,000",1.75,"245,868","324,625",0
2015-01-12,"1,313,000","1,319,000",6,6,▲,"2,000",0.15,"166,508","218,689",0
2015-01-09,"1,314,000","1,322,000",3,3, ,0,0,"186,248","245,375",0
2015-01-08,"1,339,000","1,339,000",3,3,▲,"7,000",0.54,"289,552","376,898",0
2015-01-07,"1,294,000","1,311,000",2,2,▲,"12,000",0.93,"286,455","372,136",0
2015-01-06,"1,315,000","1,317,000",5,5,▼,"-38,000",-2.85,"304,710","396,554",0
2015-01-05,"1,336,000","1,336,000",2,2,▲,"3,000",0.23,"202,790","269,329",0
2015-01-02,"1,340,000","1,340,000",4,4,▲,"3,000",0.23,"175,499","230,643",0
2014-12-30,"1,330,000","1,335,000",2,2,▼,"-2,000",-0.15,"212,982","282,886",0
